Reference	ID	Tags	OrigWords	Occurrence	TWLink
6:16	nd9d		וַ⁠יֵּ֣דְע֔וּ	1	rc://*/tw/dict/bible/other/know
6:16	ej29	keyterm	אֱלֹהֵ֔י⁠נוּ	1	rc://*/tw/dict/bible/kt/god
6:17	k6ks		חֹרֵ֤י	1	rc://*/tw/dict/bible/other/noble
6:17	at64	name	יְהוּדָה֙	1	rc://*/tw/dict/bible/names/judea
6:18	mcah	name	בִּֽ⁠יהוּדָ֗ה	1	rc://*/tw/dict/bible/names/judea
6:18	y6a8		שְׁבוּעָה֙	1	rc://*/tw/dict/bible/other/oath
6:18	ygd5	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
6:18	myru	keyterm	בְּנ֔⁠וֹ	1	rc://*/tw/dict/bible/kt/son
6:18	ass4	keyterm	בֶּ֥ן	1	rc://*/tw/dict/bible/kt/son
6:19	hcvd	keyterm	טוֹבֹתָ֗י⁠ו	1	rc://*/tw/dict/bible/kt/good
6:19	a4tg		לְ⁠פָנַ֔⁠י	1	rc://*/tw/dict/bible/other/face
6:19	dhm7	keyterm	לְ⁠יָֽרְאֵֽ⁠נִי	1	rc://*/tw/dict/bible/kt/fear
7:1	k35s	keyterm	וַ⁠יִּפָּֽקְד֛וּ	1	rc://*/tw/dict/bible/kt/appoint
7:1	xsdn	name	וְ⁠הַ⁠לְוִיִּֽם	1	rc://*/tw/dict/bible/names/levite
7:2	bfkq	name	חֲנַנְיָ֛ה	1	rc://*/tw/dict/bible/names/hananiah
7:2	m94e	keyterm	אָחִ֗⁠י	1	rc://*/tw/dict/bible/kt/brother
7:2	zrgq		שַׂ֥ר	1	rc://*/tw/dict/bible/other/administration
7:2	ykd8		הַ⁠בִּירָ֖ה	1	rc://*/tw/dict/bible/other/stronghold
7:2	cqec	name	יְרוּשָׁלִָ֑ם	1	rc://*/tw/dict/bible/names/jerusalem
7:2	jad3	keyterm	אֱמֶ֔ת	1	rc://*/tw/dict/bible/kt/faithful
7:2	ahke	keyterm	וְ⁠יָרֵ֥א	1	rc://*/tw/dict/bible/kt/fear
7:2	bgbt	keyterm	הָ⁠אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
7:3	um4t		שַׁעֲרֵ֤י	1	rc://*/tw/dict/bible/other/gate
7:3	fsmn	name	יְרוּשָׁלִַ֨ם֙	1	rc://*/tw/dict/bible/names/jerusalem
7:3	xqvu		מִשְׁמְרוֹת֙	1	rc://*/tw/dict/bible/other/watch
7:3	e6m8	name	יְרוּשָׁלִַ֔ם	1	rc://*/tw/dict/bible/names/jerusalem
7:3	r5k7		בְּ⁠מִשְׁמָר֔⁠וֹ	1	rc://*/tw/dict/bible/other/watch
7:3	ypu3		בֵּיתֽ⁠וֹ	1	rc://*/tw/dict/bible/other/house
7:4	rhdj		יָדַ֨יִם֙	1	rc://*/tw/dict/bible/other/hand
7:4	sqkh		בָּתִּ֖ים	1	rc://*/tw/dict/bible/other/house
7:5	ceym	keyterm	אֱלֹהַ⁠י֙	1	rc://*/tw/dict/bible/kt/god
7:5	gkdk	keyterm	לִבִּ֔⁠י	1	rc://*/tw/dict/bible/kt/heart
7:5	kksw		הַ⁠חֹרִ֧ים	1	rc://*/tw/dict/bible/other/noble
7:5	f8jq		הַ⁠סְּגָנִ֛ים	1	rc://*/tw/dict/bible/other/ruler
7:6	crbr	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:6	xje2		הַ⁠מְּדִינָ֗ה	1	rc://*/tw/dict/bible/other/province
7:6	tcqg		מִ⁠שְּׁבִ֣י	1	rc://*/tw/dict/bible/other/captive
7:6	jtmk		הַ⁠גּוֹלָ֔ה	1	rc://*/tw/dict/bible/other/exile
7:6	qyr3		הֶגְלָ֔ה	1	rc://*/tw/dict/bible/other/exile
7:6	mr93	name	נְבוּכַדְנֶצַּ֖ר	1	rc://*/tw/dict/bible/names/nebuchadnezzar
7:6	eax7		מֶ֣לֶךְ	1	rc://*/tw/dict/bible/other/king
7:6	s5zf	name	בָּבֶ֑ל	1	rc://*/tw/dict/bible/names/babylon
7:6	vw3x		וַ⁠יָּשׁ֧וּבוּ	1	rc://*/tw/dict/bible/other/return
7:6	s42t	name	לִֽ⁠ירוּשָׁלִַ֛ם	1	rc://*/tw/dict/bible/names/jerusalem
7:6	uun6	name	וְ⁠לִ⁠יהוּדָ֖ה	1	rc://*/tw/dict/bible/names/judea
7:7	zwh2	name	נְחֶמְיָ֡ה	1	rc://*/tw/dict/bible/names/nehemiah
7:7	am8u	name	מָרְדֳּכַ֥י	1	rc://*/tw/dict/bible/names/mordecai
7:7	e7w6	name	זְרֻבָּבֶ֗ל	1	rc://*/tw/dict/bible/names/zerubbabel
7:7	mzxg		עַ֥ם	1	rc://*/tw/dict/bible/other/peoplegroup
7:7	xqxe	keyterm	יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
7:8	rz8e	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:9	pdnt	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:10	bwyp	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:11	ms4w	name	וְ⁠יוֹאָ֑ב	1	rc://*/tw/dict/bible/names/joab
7:11	yjcb	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
7:11	vzcd	keyterm	לִ⁠בְנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:12	mqwt	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:13	z89r	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:14	mrm3	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:15	y7wg	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:16	nuyx	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:17	jh9z	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:18	ukzz	keyterm	בְּנֵי֙	1	rc://*/tw/dict/bible/kt/son
7:19	cwsk	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:20	gg6n	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:21	mkj8	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
7:22	dcrd	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:23	phf9	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:24	ndck	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:25	vuwr	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:26	k5wz	name	בֵֽית־לֶ֨חֶם֙	1	rc://*/tw/dict/bible/names/bethlehem
7:30	p8yz	name	הָֽ⁠רָמָה֙	1	rc://*/tw/dict/bible/names/ramah
7:32	ew55	name	אֵל֙	1	rc://*/tw/dict/bible/names/bethel
7:32	idsl	name	בֵֽית	1	rc://*/tw/dict/bible/names/bethel
7:32	n3bh	name	בֵֽית־אֵל֙	1	rc://*/tw/dict/bible/names/bethel
7:32	w9a3	name	וְ⁠הָ⁠עָ֔י	1	rc://*/tw/dict/bible/names/ai
7:34	pfux	keyterm	בְּנֵי֙	1	rc://*/tw/dict/bible/kt/son
7:35	gbv9	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:36	nx8n	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:36	kx5v	name	יְרֵח֔וֹ	1	rc://*/tw/dict/bible/names/jericho
7:37	g34e	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:38	shzr	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:39	k9ug	keyterm	הַֽ⁠כֹּהֲנִ֑ים	1	rc://*/tw/dict/bible/kt/priest
7:39	zhrq	keyterm	בְּנֵ֤י	1	rc://*/tw/dict/bible/kt/son
7:39	hvxc		לְ⁠בֵ֣ית	1	rc://*/tw/dict/bible/other/house
7:40	nke5	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:41	uy7q	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:42	rxw5	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:43	aram	name	הַ⁠לְוִיִּ֑ם	1	rc://*/tw/dict/bible/names/levite
7:43	ppwj	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
7:43	vd2a	keyterm	לִ⁠בְנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:44	c2cj	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:44	ptd7	name	אָסָ֔ף	1	rc://*/tw/dict/bible/names/asaph
7:45	rukh		הַ⁠שֹּֽׁעֲרִ֗ים	1	rc://*/tw/dict/bible/other/gate
7:45	uee3	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
7:45	mzw9	keyterm	בְּנֵֽי	2	rc://*/tw/dict/bible/kt/son
7:45	y8wd	keyterm	בְּנֵֽי	3	rc://*/tw/dict/bible/kt/son
7:45	stjg	keyterm	בְּנֵֽי	4	rc://*/tw/dict/bible/kt/son
7:45	nu2s	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:45	vqeh	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:46	sasd	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:46	mkg8	keyterm	בְנֵי	1	rc://*/tw/dict/bible/kt/son
7:46	jrwt	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:47	ghwn	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:47	zt35	keyterm	בְּנֵי	2	rc://*/tw/dict/bible/kt/son
7:47	hzuv	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:48	kqut	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:48	n4j7	keyterm	בְנֵי	1	rc://*/tw/dict/bible/kt/son
7:48	r3yw	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:49	b37d	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:49	xnqd	keyterm	בְּנֵי	2	rc://*/tw/dict/bible/kt/son
7:49	smvd	keyterm	בְּנֵי	3	rc://*/tw/dict/bible/kt/son
7:50	vv62	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:50	ebz5	keyterm	בְנֵי	1	rc://*/tw/dict/bible/kt/son
7:50	cgtb	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:51	ecuc	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:51	rdw7	keyterm	בְּנֵי	2	rc://*/tw/dict/bible/kt/son
7:51	sp6z	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:52	gjtt	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:52	vwj3	keyterm	בְּנֵי	2	rc://*/tw/dict/bible/kt/son
7:52	t4q7	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:53	jtk6	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:53	ap5m	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
7:53	rpn3	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:54	fg6g	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:54	w62r	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
7:54	tk48	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:55	qr7j	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:55	baf3	keyterm	בְּֽנֵי	1	rc://*/tw/dict/bible/kt/son
7:55	xne8	keyterm	בְּנֵי	2	rc://*/tw/dict/bible/kt/son
7:56	w4kc	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:56	akqe	keyterm	בְּנֵ֥י	2	rc://*/tw/dict/bible/kt/son
7:57	x47p	keyterm	בְּנֵ֖י	1	rc://*/tw/dict/bible/kt/son
7:57	aazm		עַבְדֵ֣י	1	rc://*/tw/dict/bible/other/servant
7:57	hbuv	name	שְׁלֹמֹ֑ה	1	rc://*/tw/dict/bible/names/solomon
7:57	jq6s	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:57	t5zy	keyterm	בְּנֵי	2	rc://*/tw/dict/bible/kt/son
7:57	xv6y	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:58	ympf	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:58	gpbr	keyterm	בְנֵי	1	rc://*/tw/dict/bible/kt/son
7:58	uqdk	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:59	r6ku	keyterm	בְּנֵ֧י	1	rc://*/tw/dict/bible/kt/son
7:59	xn4x	keyterm	בְנֵֽי	1	rc://*/tw/dict/bible/kt/son
7:59	es2t	keyterm	בְּנֵ֛י	1	rc://*/tw/dict/bible/kt/son
7:59	xye4	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:60	ma64	keyterm	וּ⁠בְנֵ֖י	1	rc://*/tw/dict/bible/kt/son
7:60	mnvb		עַבְדֵ֣י	1	rc://*/tw/dict/bible/other/servant
7:60	fezp	name	שְׁלֹמֹ֑ה	1	rc://*/tw/dict/bible/names/solomon
7:61	j66a		בֵּית	1	rc://*/tw/dict/bible/other/house
7:61	zszr		אֲבוֹתָ⁠ם֙	1	rc://*/tw/dict/bible/other/father
7:61	c63j		וְ⁠זַרְעָ֔⁠ם	1	rc://*/tw/dict/bible/other/seed
7:61	jm9t	keyterm	מִ⁠יִּשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
7:62	pzq7	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
7:62	gc7d	keyterm	בְנֵֽי	1	rc://*/tw/dict/bible/kt/son
7:62	fvkb	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:63	huqp	keyterm	הַ⁠כֹּ֣הֲנִ֔ים	1	rc://*/tw/dict/bible/kt/priest
7:63	djhm	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:63	je7j	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
7:63	ax37	keyterm	בְּנֵ֣י	2	rc://*/tw/dict/bible/kt/son
7:63	pess	name	הַ⁠גִּלְעָדִי֙	1	rc://*/tw/dict/bible/names/gilead
7:63	g4bt	keyterm	שְׁמָֽ⁠ם	1	rc://*/tw/dict/bible/kt/name
7:64	x7ts		בִּקְשׁ֧וּ	1	rc://*/tw/dict/bible/other/seek
7:64	q69d		וַ⁠יְגֹֽאֲל֖וּ	1	rc://*/tw/dict/bible/other/defile
7:64	pjf9	keyterm	הַ⁠כְּהֻנָּֽה	1	rc://*/tw/dict/bible/kt/priest
7:65	kufa		הַ⁠תִּרְשָׁ֨תָא֙	1	rc://*/tw/dict/bible/other/governor
7:65	qcq3	keyterm	מִ⁠קֹּ֣דֶשׁ	1	rc://*/tw/dict/bible/kt/holy
7:65	zsaa	keyterm	הַ⁠קֳּדָשִׁ֑ים	1	rc://*/tw/dict/bible/kt/holy
7:65	wpg8	keyterm	הַ⁠כֹּהֵ֖ן	1	rc://*/tw/dict/bible/kt/priest
7:66	ankq		הַ⁠קָּהָ֖ל	1	rc://*/tw/dict/bible/other/assembly
7:67	ytvv		עַבְדֵי⁠הֶ֤ם	1	rc://*/tw/dict/bible/other/servant
7:67	ywf9		וְ⁠אַמְהֹֽתֵי⁠הֶם֙	1	rc://*/tw/dict/bible/other/servant
7:68	dy73		סוּסֵי⁠הֶ֕ם	1	rc://*/tw/dict/bible/other/horse
7:69	e8ys		גְּמַלִּ֕ים	1	rc://*/tw/dict/bible/other/camel
7:69	hjxq		חֲמֹרִ֕ים	1	rc://*/tw/dict/bible/other/donkey
7:70	n46j		כָּתְנוֹת֙	1	rc://*/tw/dict/bible/other/tunic
7:70	kzq2		רָאשֵׁ֣י	1	rc://*/tw/dict/bible/other/head
7:70	x2qw		הָֽ⁠אָב֔וֹת	1	rc://*/tw/dict/bible/other/father
7:70	dc9g		הַ⁠תִּרְשָׁ֜תָא	1	rc://*/tw/dict/bible/other/governor
7:70	qnya		זָהָ֞ב	1	rc://*/tw/dict/bible/other/gold
7:70	a2r9	keyterm	כֹּֽהֲנִ֔ים	1	rc://*/tw/dict/bible/kt/priest
7:71	v54r		וּ⁠מֵֽ⁠רָאשֵׁ֣י	1	rc://*/tw/dict/bible/other/head
7:71	chj4		הָֽ⁠אָב֗וֹת	1	rc://*/tw/dict/bible/other/father
7:71	mwbr		זָהָ֕ב	1	rc://*/tw/dict/bible/other/gold
7:71	t2cn		וְ⁠כֶ֕סֶף	1	rc://*/tw/dict/bible/other/silver
7:72	uc5b		וְ⁠כָתְנֹ֥ת	1	rc://*/tw/dict/bible/other/tunic
7:72	t6ck	keyterm	שְׁאֵרִ֣ית	1	rc://*/tw/dict/bible/kt/remnant
7:72	f4u3		זָהָ֗ב	1	rc://*/tw/dict/bible/other/gold
7:72	emnh		וְ⁠כֶ֖סֶף	1	rc://*/tw/dict/bible/other/silver
7:72	npua	keyterm	כֹּֽהֲנִ֖ים	1	rc://*/tw/dict/bible/kt/priest
7:73	jwcx	keyterm	הַ⁠כֹּהֲנִ֣ים	1	rc://*/tw/dict/bible/kt/priest
7:73	at7u	name	וְ⁠הַ⁠לְוִיִּ֡ם	1	rc://*/tw/dict/bible/names/levite
7:73	hyc2		וְ⁠הַ⁠שּׁוֹעֲרִים֩	1	rc://*/tw/dict/bible/other/gate
7:73	pyhm	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
7:73	d3dz		הַ⁠חֹ֣דֶשׁ	1	rc://*/tw/dict/bible/other/biblicaltimemonth
7:73	cnqa	keyterm	וּ⁠בְנֵ֥י	1	rc://*/tw/dict/bible/kt/son
7:73	jwp8	keyterm	יִשְׂרָאֵ֖ל	2	rc://*/tw/dict/bible/kt/israel
8:1	n4b4		לִ⁠פְנֵ֣י	1	rc://*/tw/dict/bible/other/face
8:1	vh2k		שַֽׁעַר	1	rc://*/tw/dict/bible/other/gate
8:1	d45d	name	לְ⁠עֶזְרָ֣א	1	rc://*/tw/dict/bible/names/ezra
8:1	wedk	keyterm	הַ⁠סֹּפֵ֔ר	1	rc://*/tw/dict/bible/kt/scribe
8:1	pu27	keyterm	תּוֹרַ֣ת	1	rc://*/tw/dict/bible/kt/lawofmoses
8:1	dqgu	name	מֹשֶׁ֔ה	1	rc://*/tw/dict/bible/names/moses
8:1	mgtk	keyterm	צִוָּ֥ה	1	rc://*/tw/dict/bible/kt/command
8:1	cm7q	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
8:1	kz6u	keyterm	יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
8:2	qnwu	name	עֶזְרָ֣א	1	rc://*/tw/dict/bible/names/ezra
8:2	r9p9	keyterm	הַ֠⁠כֹּהֵן	1	rc://*/tw/dict/bible/kt/priest
8:2	xzyv	keyterm	הַ⁠תּוֹרָ֞ה	1	rc://*/tw/dict/bible/kt/lawofmoses
8:2	g98z		לִ⁠פְנֵ֤י	1	rc://*/tw/dict/bible/other/face
8:2	tgbc		הַ⁠קָּהָל֙	1	rc://*/tw/dict/bible/other/assembly
8:2	ch5w		מֵבִ֣ין	1	rc://*/tw/dict/bible/other/understand
8:2	y78g		לַ⁠חֹ֥דֶשׁ	1	rc://*/tw/dict/bible/other/biblicaltimemonth
8:3	xkja		שַֽׁעַר	1	rc://*/tw/dict/bible/other/gate
8:3	aabb		וְ⁠הַ⁠מְּבִינִ֑ים	1	rc://*/tw/dict/bible/other/understand
8:3	a3dd	keyterm	הַ⁠תּוֹרָֽה	1	rc://*/tw/dict/bible/kt/lawofmoses
8:4	m0v6	name	זְכַרְיָ֥ה	1	rc://*/tw/dict/bible/names/zechariahot
8:4	j1vt	name	וְ⁠אוּרִיָּ֧ה	1	rc://*/tw/dict/bible/names/uriah
8:4	w3v2	name	וְ⁠חִלְקִיָּ֛ה	1	rc://*/tw/dict/bible/names/hilkiah
8:4	zag3	name	עֶזְרָ֣א	1	rc://*/tw/dict/bible/names/ezra
8:4	bubz	keyterm	הַ⁠סֹּפֵ֗ר	1	rc://*/tw/dict/bible/kt/scribe
8:4	gft8	keyterm	יְמִינ֑⁠וֹ	1	rc://*/tw/dict/bible/kt/righthand
8:5	f54p	name	עֶזְרָ֤א	1	rc://*/tw/dict/bible/names/ezra
8:6	jgfu	keyterm	וַ⁠יְבָ֣רֶךְ	1	rc://*/tw/dict/bible/kt/bless
8:6	xrpu	name	עֶזְרָ֔א	1	rc://*/tw/dict/bible/names/ezra
8:6	way6	keyterm	יְהוָ֥ה	1	rc://*/tw/dict/bible/kt/yahweh
8:6	jpnh	keyterm	הָ⁠אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
8:6	k665	keyterm	אָמֵ֤ן	1	rc://*/tw/dict/bible/kt/amen
8:6	g4n6	keyterm	אָמֵן֙	1	rc://*/tw/dict/bible/kt/amen
8:6	t5yy		יְדֵי⁠הֶ֔ם	1	rc://*/tw/dict/bible/other/hand
8:6	hxng		וַ⁠יִּקְּד֧וּ	1	rc://*/tw/dict/bible/other/bow
8:6	zhs4	keyterm	וַ⁠יִּשְׁתַּחֲוֻּ֛	1	rc://*/tw/dict/bible/kt/worship
8:6	xv3x	keyterm	לַ⁠יהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
8:7	yg5t	name	וְ⁠הַ⁠לְוִיִּ֔ם	1	rc://*/tw/dict/bible/names/levite
8:7	dz9f		מְבִינִ֥ים	1	rc://*/tw/dict/bible/other/understand
8:7	emtn	keyterm	לַ⁠תּוֹרָ֑ה	1	rc://*/tw/dict/bible/kt/lawofmoses
8:8	wetn	keyterm	בְּ⁠תוֹרַ֥ת	1	rc://*/tw/dict/bible/kt/lawofmoses
8:8	b7jv	keyterm	הָ⁠אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
8:8	cmdp		שֶׂ֔כֶל	1	rc://*/tw/dict/bible/other/interpret
8:8	yz7w		וַ⁠יָּבִ֖ינוּ	1	rc://*/tw/dict/bible/other/understand
8:9	akf4	name	נְחֶמְיָ֣ה	1	rc://*/tw/dict/bible/names/nehemiah
8:9	e9vr		הַ⁠תִּרְשָׁ֡תָא	1	rc://*/tw/dict/bible/other/governor
8:9	hmu4	name	וְ⁠עֶזְרָ֣א	1	rc://*/tw/dict/bible/names/ezra
8:9	xquk	keyterm	הַ⁠כֹּהֵ֣ן	1	rc://*/tw/dict/bible/kt/priest
8:9	dge3	keyterm	הַ⁠סֹּפֵ֡ר	1	rc://*/tw/dict/bible/kt/scribe
8:9	d9rx	name	וְ⁠הַ⁠לְוִיִּם֩	1	rc://*/tw/dict/bible/names/levite
8:9	dpy7		הַ⁠מְּבִינִ֨ים	1	rc://*/tw/dict/bible/other/understand
8:9	p2sd	keyterm	קָדֹֽשׁ	1	rc://*/tw/dict/bible/kt/holy
8:9	mqb7	keyterm	לַ⁠יהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
8:9	e8sh	keyterm	אֱלֹהֵי⁠כֶ֔ם	1	rc://*/tw/dict/bible/kt/god
8:9	t76y		תִּֽתְאַבְּל֖וּ	1	rc://*/tw/dict/bible/other/mourn
8:9	wjxt	keyterm	הַ⁠תּוֹרָֽה	1	rc://*/tw/dict/bible/kt/lawofmoses
8:10	z33n	keyterm	קָד֥וֹשׁ	1	rc://*/tw/dict/bible/kt/holy
8:10	rrgx	keyterm	לַ⁠אֲדֹנֵ֑י⁠נוּ	1	rc://*/tw/dict/bible/kt/lord
8:10	wwtq		חֶדְוַ֥ת	1	rc://*/tw/dict/bible/other/joy
8:10	tvj4	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
8:10	bavp		מָֽעֻזְּ⁠כֶֽם	1	rc://*/tw/dict/bible/other/strength
8:11	cr4f	name	וְ⁠הַ⁠לְוִיִּ֞ם	1	rc://*/tw/dict/bible/names/levite
8:11	uv7y	keyterm	קָדֹ֑שׁ	1	rc://*/tw/dict/bible/kt/holy
8:12	vhr3		שִׂמְחָ֣ה	1	rc://*/tw/dict/bible/other/joy
8:12	vaxc		הֵבִ֨ינוּ֙	1	rc://*/tw/dict/bible/other/understand
8:12	gymr		הוֹדִ֖יעוּ	1	rc://*/tw/dict/bible/other/know
8:13	utb7		רָאשֵׁ֨י	1	rc://*/tw/dict/bible/other/head
8:13	xg25		הָ⁠אָב֜וֹת	1	rc://*/tw/dict/bible/other/father
8:13	b4sj	keyterm	הַ⁠כֹּֽהֲנִים֙	1	rc://*/tw/dict/bible/kt/priest
8:13	qr35	name	וְ⁠הַ⁠לְוִיִּ֔ם	1	rc://*/tw/dict/bible/names/levite
8:13	c9yf	name	עֶזְרָ֖א	1	rc://*/tw/dict/bible/names/ezra
8:13	jn22	keyterm	הַ⁠סֹּפֵ֑ר	1	rc://*/tw/dict/bible/kt/scribe
8:13	nk8t	keyterm	הַ⁠תּוֹרָֽה	1	rc://*/tw/dict/bible/kt/lawofmoses
8:14	euk2	keyterm	בַּ⁠תּוֹרָ֑ה	1	rc://*/tw/dict/bible/kt/lawofmoses
8:14	mtvv	keyterm	צִוָּ֤ה	1	rc://*/tw/dict/bible/kt/command
8:14	g936	keyterm	יְהוָה֙	1	rc://*/tw/dict/bible/kt/yahweh
8:14	b8xd		בְּ⁠יַד	1	rc://*/tw/dict/bible/other/hand
8:14	y3cy	name	מֹשֶׁ֔ה	1	rc://*/tw/dict/bible/names/moses
8:14	y34v	keyterm	בְנֵֽי	1	rc://*/tw/dict/bible/kt/son
8:14	kkbp	keyterm	יִשְׂרָאֵ֧ל	1	rc://*/tw/dict/bible/kt/israel
8:14	u93j		בֶּ⁠חָ֖ג	1	rc://*/tw/dict/bible/other/feast
8:14	jykh		בַּ⁠חֹ֥דֶשׁ	1	rc://*/tw/dict/bible/other/biblicaltimemonth
8:15	dnzx	name	וּ⁠בִ⁠ירוּשָׁלִַ֣ם	1	rc://*/tw/dict/bible/names/jerusalem
8:15	hsfn		זַ֨יִת֙	1	rc://*/tw/dict/bible/other/olive
8:15	v2wt		שֶׁ֔מֶן	1	rc://*/tw/dict/bible/other/oil
8:16	gjvy		וּ⁠בְ⁠חַצְרֹ֣תֵי⁠הֶ֔ם	1	rc://*/tw/dict/bible/other/courtyard
8:16	kfr4		וּ⁠בְ⁠חַצְר֖וֹת	1	rc://*/tw/dict/bible/other/courtyard
8:16	end7	keyterm	בֵּ֣ית	1	rc://*/tw/dict/bible/kt/temple
8:16	hnkt	keyterm	הָ⁠אֱלֹהִ֑ים	1	rc://*/tw/dict/bible/kt/god
8:16	vbwx		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
8:16	u7tz		שַׁ֥עַר	1	rc://*/tw/dict/bible/other/gate
8:16	bkut	name	אֶפְרָֽיִם	1	rc://*/tw/dict/bible/names/ephraim
8:17	au7b		הַ֠⁠קָּהָל	1	rc://*/tw/dict/bible/other/assembly
8:17	bhjc		הַ⁠שְּׁבִ֥י	1	rc://*/tw/dict/bible/other/captive
8:17	cvve	name	יֵשׁ֨וּעַ	1	rc://*/tw/dict/bible/names/joshua
