Reference	ID	Tags	OrigWords	Occurrence	TWLink
11:10	v143	name	יִפְתָּ֑ח	1	rc://*/tw/dict/bible/names/jephthah
11:10	fjnk		זִקְנֵֽי	1	rc://*/tw/dict/bible/other/elder
11:10	djt5	keyterm	יְהוָ֗ה	1	rc://*/tw/dict/bible/kt/yahweh
11:11	x2u3	name	יִפְתָּ֧ח	1	rc://*/tw/dict/bible/names/jephthah
11:11	i4e6	name	יִפְתָּח֙	1	rc://*/tw/dict/bible/names/jephthah
11:11	q9y5		זִקְנֵ֣י	1	rc://*/tw/dict/bible/other/elder
11:11	gqmt	keyterm	וַ⁠יָּשִׂ֨ימוּ	1	rc://*/tw/dict/bible/kt/appoint
11:11	jw59		הָ⁠עָ֥ם	1	rc://*/tw/dict/bible/other/peoplegroup
11:11	tdjz	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
11:12	q7vg	name	יִפְתָּח֙	1	rc://*/tw/dict/bible/names/jephthah
11:12	e3ec		מַלְאָכִ֔ים	1	rc://*/tw/dict/bible/other/messenger
11:12	jfaq		מֶ֥לֶךְ	1	rc://*/tw/dict/bible/other/king
11:12	v8wf	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
11:13	stcm	name	יִפְתָּ֗ח	1	rc://*/tw/dict/bible/names/jephthah
11:13	t5fa		מֶ֨לֶךְ	1	rc://*/tw/dict/bible/other/king
11:13	gebg	keyterm	בְּנֵי	1	rc://*/tw/dict/bible/kt/son
11:13	akkc		מַלְאֲכֵ֣י	1	rc://*/tw/dict/bible/other/messenger
11:13	c6fr	keyterm	יִשְׂרָאֵ֤ל	1	rc://*/tw/dict/bible/kt/israel
11:13	m5qj		אַרְצִ⁠י֙	1	rc://*/tw/dict/bible/other/earth
11:13	t874	name	מִ⁠מִּצְרַ֔יִם	1	rc://*/tw/dict/bible/names/egypt
11:13	xk85	name	הַ⁠יַּרְדֵּ֑ן	1	rc://*/tw/dict/bible/names/jordanriver
11:13	azgz	keyterm	הָשִׁ֥יבָ⁠ה	1	rc://*/tw/dict/bible/kt/restore
11:14	dkvo	name	יִפְתָּ֑ח	1	rc://*/tw/dict/bible/names/jephthah
11:14	jb5c		מַלְאָכִ֔ים	1	rc://*/tw/dict/bible/other/messenger
11:14	qsx5		מֶ֖לֶךְ	1	rc://*/tw/dict/bible/other/king
11:14	bf8z	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:15	dwbp	name	יִפְתָּ֑ח	1	rc://*/tw/dict/bible/names/jephthah
11:15	rce4	keyterm	יִשְׂרָאֵל֙	1	rc://*/tw/dict/bible/kt/israel
11:15	ysaf		אֶ֣רֶץ	1	rc://*/tw/dict/bible/other/earth
11:15	yqmn	name	מוֹאָ֔ב	1	rc://*/tw/dict/bible/names/moab
11:15	xp3v		אֶ֖רֶץ	1	rc://*/tw/dict/bible/other/earth
11:15	btkc	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:16	ec5a	name	מִ⁠מִּצְרָ֑יִם	1	rc://*/tw/dict/bible/names/egypt
11:16	yyc3	keyterm	יִשְׂרָאֵ֤ל	1	rc://*/tw/dict/bible/kt/israel
11:16	yrr7		בַּ⁠מִּדְבָּר֙	1	rc://*/tw/dict/bible/other/desert
11:17	z77m	keyterm	יִשְׂרָאֵ֣ל	1	rc://*/tw/dict/bible/kt/israel
11:17	xjjx		מַלְאָכִ֣ים	1	rc://*/tw/dict/bible/other/messenger
11:17	d27w		מֶלֶךְ֩	1	rc://*/tw/dict/bible/other/king
11:17	jxmu		מֶ֣לֶךְ	1	rc://*/tw/dict/bible/other/king
11:17	n7h4		מֶ֧לֶךְ	1	rc://*/tw/dict/bible/other/king
11:17	wscb	name	מוֹאָ֛ב	1	rc://*/tw/dict/bible/names/moab
11:17	kdeb	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
11:18	bknc		בַּ⁠מִּדְבָּ֗ר	1	rc://*/tw/dict/bible/other/desert
11:18	wkus		אֶ֤רֶץ	1	rc://*/tw/dict/bible/other/earth
11:18	vdm8		אֶ֣רֶץ	1	rc://*/tw/dict/bible/other/earth
11:18	ng2w	name	מוֹאָ֔ב	1	rc://*/tw/dict/bible/names/moab
11:18	cxxv	name	מוֹאָ֔ב	2	rc://*/tw/dict/bible/names/moab
11:18	pfrs	name	מוֹאָ֔ב	3	rc://*/tw/dict/bible/names/moab
11:18	gfwg	name	מוֹאָֽב	1	rc://*/tw/dict/bible/names/moab
11:19	vf94	keyterm	יִשְׂרָאֵל֙	1	rc://*/tw/dict/bible/kt/israel
11:19	kuyr		מַלְאָכִ֔ים	1	rc://*/tw/dict/bible/other/messenger
11:19	m27a		מֶֽלֶךְ	1	rc://*/tw/dict/bible/other/king
11:19	skzz	name	הָ⁠אֱמֹרִ֖י	1	rc://*/tw/dict/bible/names/amorite
11:19	mguy		מֶ֣לֶךְ	1	rc://*/tw/dict/bible/other/king
11:19	srrt	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
11:20	tmtv	keyterm	הֶאֱמִ֨ין	1	rc://*/tw/dict/bible/kt/faithful
11:20	w2hj	keyterm	יִשְׂרָאֵל֙	1	rc://*/tw/dict/bible/kt/israel
11:20	xnxa		עַמּ֔⁠וֹ	1	rc://*/tw/dict/bible/other/peoplegroup
11:20	tj3d	keyterm	יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
11:21	gdvu	keyterm	יְהוָ֨ה	1	rc://*/tw/dict/bible/kt/yahweh
11:21	yz53	keyterm	אֱלֹהֵֽי	1	rc://*/tw/dict/bible/kt/god
11:21	ccqs	keyterm	יִשְׂרָאֵ֜ל	1	rc://*/tw/dict/bible/kt/israel
11:21	q3h5		עַמּ֛⁠וֹ	1	rc://*/tw/dict/bible/other/peoplegroup
11:21	n9tb		בְּ⁠יַ֥ד	1	rc://*/tw/dict/bible/other/hand
11:21	tt5j	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
11:21	ba77	keyterm	וַ⁠יִּירַשׁ֙	1	rc://*/tw/dict/bible/kt/inherit
11:21	qu67	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
11:21	ngad		אֶ֣רֶץ	1	rc://*/tw/dict/bible/other/earth
11:21	fmw3	name	הָ⁠אֱמֹרִ֔י	1	rc://*/tw/dict/bible/names/amorite
11:21	zmae		הָ⁠אָ֥רֶץ	1	rc://*/tw/dict/bible/other/earth
11:22	sgck	keyterm	וַ⁠יִּ֣ירְשׁ֔וּ	1	rc://*/tw/dict/bible/kt/inherit
11:22	mz6b	name	הָ⁠אֱמֹרִ֑י	1	rc://*/tw/dict/bible/names/amorite
11:22	dvcb	name	הַ⁠יַּרְדֵּֽן	1	rc://*/tw/dict/bible/names/jordanriver
11:23	yz3c	keyterm	יְהוָ֣ה	1	rc://*/tw/dict/bible/kt/yahweh
11:23	y85f	keyterm	אֱלֹהֵ֣י	1	rc://*/tw/dict/bible/kt/god
11:23	jctu	keyterm	יִשְׂרָאֵ֗ל	1	rc://*/tw/dict/bible/kt/israel
11:23	mums	name	הָ֣⁠אֱמֹרִ֔י	1	rc://*/tw/dict/bible/names/amorite
11:23	yas6		עַמּ֣⁠וֹ	1	rc://*/tw/dict/bible/other/peoplegroup
11:23	kxag	keyterm	יִשְׂרָאֵ֑ל	1	rc://*/tw/dict/bible/kt/israel
11:24	jb6h	keyterm	אֱלֹהֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/kt/god
11:24	vrak	keyterm	יְהוָ֧ה	1	rc://*/tw/dict/bible/kt/yahweh
11:24	mnpe	keyterm	אֱלֹהֵ֛י⁠נוּ	1	rc://*/tw/dict/bible/kt/god
11:25	cqsz	keyterm	טוֹב֙	1	rc://*/tw/dict/bible/kt/good
11:25	wg96	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
11:25	e847		מֶ֣לֶךְ	1	rc://*/tw/dict/bible/other/king
11:25	rwyp	name	מוֹאָ֑ב	1	rc://*/tw/dict/bible/names/moab
11:25	e3ks	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
11:26	hpgm	keyterm	יִ֠שְׂרָאֵל	1	rc://*/tw/dict/bible/kt/israel
11:26	v73n		יְדֵ֣י	1	rc://*/tw/dict/bible/other/hand
11:27	w33y	keyterm	חָטָ֣אתִי	1	rc://*/tw/dict/bible/kt/sin
11:27	e9tq	keyterm	רָעָ֖ה	1	rc://*/tw/dict/bible/kt/evil
11:27	dqg6	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
11:27	z6en	keyterm	הַ⁠שֹּׁפֵט֙	1	rc://*/tw/dict/bible/kt/judge
11:27	kas7	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
11:27	exu4	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
11:27	zk3q	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:28	k99y	name	יִפְתָּ֔ח	1	rc://*/tw/dict/bible/names/jephthah
11:28	enek		מֶ֖לֶךְ	1	rc://*/tw/dict/bible/other/king
11:28	kner	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
11:29	zwam	name	יִפְתָּח֙	1	rc://*/tw/dict/bible/names/jephthah
11:29	vhve	keyterm	ר֣וּחַ	1	rc://*/tw/dict/bible/kt/spirit
11:29	t2uw	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
11:29	cydb		וַ⁠יַּעֲבֹ֥ר	1	rc://*/tw/dict/bible/other/preach
11:29	kkcn	name	הַ⁠גִּלְעָ֖ד	1	rc://*/tw/dict/bible/names/gilead
11:29	qhmw		וַֽ⁠יַּעֲבֹר֙	1	rc://*/tw/dict/bible/other/preach
11:29	b2ev	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:30	woxm	name	יִפְתָּ֥ח	1	rc://*/tw/dict/bible/names/jephthah
11:30	m2r3	keyterm	לַ⁠יהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
11:30	y3na	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:30	cs7z		בְּ⁠יָדִֽ⁠י	1	rc://*/tw/dict/bible/other/hand
11:31	p2fg		יֵצֵ֜א	1	rc://*/tw/dict/bible/other/know
11:31	n4ja		בֵיתִ⁠י֙	1	rc://*/tw/dict/bible/other/house
11:31	ef57	keyterm	מִ⁠בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
11:31	pwq3	keyterm	לַֽ⁠יהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
11:31	tmb2		עוֹלָֽה	1	rc://*/tw/dict/bible/other/burntoffering
11:32	ry5r	name	יִפְתָּ֛ח	1	rc://*/tw/dict/bible/names/jephthah
11:32	hen2		וַ⁠יַּעֲבֹ֥ר	1	rc://*/tw/dict/bible/other/preach
11:32	wav3	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:32	wg9g	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
11:32	bu83		בְּ⁠יָדֽ⁠וֹ	1	rc://*/tw/dict/bible/other/hand
11:33	jvpk	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
11:33	tjdy	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:33	rxm8	keyterm	יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
11:34	tenk	name	יִפְתָּ֣ח	1	rc://*/tw/dict/bible/names/jephthah
11:34	n62t	name	הַ⁠מִּצְפָּה֮	1	rc://*/tw/dict/bible/names/mizpah
11:34	uwgf		בֵּית⁠וֹ֒	1	rc://*/tw/dict/bible/other/house
11:34	pcez		יֹצֵ֣את	1	rc://*/tw/dict/bible/other/know
11:34	c3m3	keyterm	בֵּ֖ן	1	rc://*/tw/dict/bible/kt/son
11:35	vm6s		הַכְרֵ֣עַ	1	rc://*/tw/dict/bible/other/bow
11:35	xkhz		הִכְרַעְתִּ֔⁠נִי	1	rc://*/tw/dict/bible/other/bow
11:35	d9kf	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
11:35	trw6	keyterm	לָ⁠שֽׁוּב	1	rc://*/tw/dict/bible/kt/restore
11:36	tuej		אָבִ⁠י֙	1	rc://*/tw/dict/bible/other/father
11:36	xwar	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
11:36	b49x		יָצָ֣א	1	rc://*/tw/dict/bible/other/know
11:36	medd	keyterm	יְהוָ֧ה	1	rc://*/tw/dict/bible/kt/yahweh
11:36	wp23		מֵ⁠אֹיְבֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/other/adversary
11:36	xwyq	keyterm	מִ⁠בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:37	rfg8		אָבִ֔י⁠הָ	1	rc://*/tw/dict/bible/other/father
11:37	dea4	keyterm	אָנֹכִ֖י	1	rc://*/tw/dict/bible/kt/pray
11:38	bm2x		לֵ֔כִי	1	rc://*/tw/dict/bible/other/walk
11:39	wban		וַ⁠תָּ֨שָׁב֙	1	rc://*/tw/dict/bible/other/return
11:39	yg4y		אָבִ֔י⁠הָ	1	rc://*/tw/dict/bible/other/father
11:39	pap9		יָדְעָ֣ה	1	rc://*/tw/dict/bible/other/know
11:39	fkvx		חֹ֖ק	1	rc://*/tw/dict/bible/other/statute
11:39	zzzu	keyterm	בְּ⁠יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
11:40	l7dm	name	יִפְתָּ֖ח	1	rc://*/tw/dict/bible/names/jephthah
11:40	cepp		תֵּלַ֨כְנָה֙	1	rc://*/tw/dict/bible/other/walk
11:40	tphy	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
11:40	jxmk	name	הַ⁠גִּלְעָדִ֑י	1	rc://*/tw/dict/bible/names/gilead
12:1	sita	name	לְ⁠יִפְתָּ֜ח	1	rc://*/tw/dict/bible/names/jephthah
12:1	m5ba	name	אֶפְרַ֔יִם	1	rc://*/tw/dict/bible/names/ephraim
12:1	au5h		וַֽ⁠יַּעֲבֹ֖ר	1	rc://*/tw/dict/bible/other/preach
12:1	gguu	keyterm	בִּ⁠בְנֵי	1	rc://*/tw/dict/bible/kt/son
12:1	qe99	keyterm	קָרָ֨אתָ֙	1	rc://*/tw/dict/bible/kt/call
12:1	bvxz		בֵּיתְ⁠ךָ֕	1	rc://*/tw/dict/bible/other/house
12:1	avaw		בָּ⁠אֵֽשׁ	1	rc://*/tw/dict/bible/other/fire
12:2	nxn1	name	יִפְתָּח֙	1	rc://*/tw/dict/bible/names/jephthah
12:2	zbnr		וְ⁠עַמִּ֥⁠י	1	rc://*/tw/dict/bible/other/peoplegroup
12:2	q7gp	keyterm	וּ⁠בְנֵֽי	1	rc://*/tw/dict/bible/kt/son
12:2	q4hn		וָ⁠אֶזְעַ֣ק	1	rc://*/tw/dict/bible/other/cry
12:2	yt3b		הוֹשַׁעְתֶּ֥ם	1	rc://*/tw/dict/bible/other/deliverer
12:2	w2hb		מִ⁠יָּדָֽ⁠ם	1	rc://*/tw/dict/bible/other/hand
12:3	kvgc		מוֹשִׁ֗יע	1	rc://*/tw/dict/bible/other/deliverer
12:3	ny36	keyterm	וָ⁠אָשִׂ֨ימָ⁠ה	1	rc://*/tw/dict/bible/kt/appoint
12:3	kckd	keyterm	נַפְשִׁ֤⁠י	1	rc://*/tw/dict/bible/kt/life
12:3	yam7		וָֽ⁠אֶעְבְּרָ⁠ה֙	1	rc://*/tw/dict/bible/other/preach
12:3	qrzd	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
12:3	rraw	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
12:3	t9pu		בְּ⁠יָדִ֑⁠י	1	rc://*/tw/dict/bible/other/hand
12:4	uu84	name	יִפְתָּח֙	1	rc://*/tw/dict/bible/names/jephthah
12:4	nmks	name	אֶפְרָ֑יִם	1	rc://*/tw/dict/bible/names/ephraim
12:4	ksr3	name	אֶפְרַ֗יִם	1	rc://*/tw/dict/bible/names/ephraim
12:4	qtc2	name	אֶפְרַ֨יִם֙	1	rc://*/tw/dict/bible/names/ephraim
12:4	p2se	name	אֶפְרַ֖יִם	1	rc://*/tw/dict/bible/names/ephraim
12:5	gf8r	name	הַ⁠יַּרְדֵּ֖ן	1	rc://*/tw/dict/bible/names/jordanriver
12:5	eyu3	name	אֶפְרַ֨יִם֙	1	rc://*/tw/dict/bible/names/ephraim
12:6	ubw7		וַ⁠יִּשְׁחָט֖וּ⁠הוּ	1	rc://*/tw/dict/bible/other/slaughter
12:6	a32g	name	הַ⁠יַּרְדֵּ֑ן	1	rc://*/tw/dict/bible/names/jordanriver
12:6	jgud		וַ⁠יִּפֹּ֞ל	1	rc://*/tw/dict/bible/other/bow
12:7	i7ic	name	יִפְתָּח֙	1	rc://*/tw/dict/bible/names/jephthah
12:7	b1er	name	יִפְתָּ֛ח	1	rc://*/tw/dict/bible/names/jephthah
12:7	uk6w	keyterm	וַ⁠יִּשְׁפֹּ֥ט	1	rc://*/tw/dict/bible/kt/judge
12:7	fhx8	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
12:7	zq6t		וַ⁠יָּ֗מָת	1	rc://*/tw/dict/bible/other/death
12:7	pd56	name	הַ⁠גִּלְעָדִ֔י	1	rc://*/tw/dict/bible/names/gilead
12:8	eggk	keyterm	וַ⁠יִּשְׁפֹּ֤ט	1	rc://*/tw/dict/bible/kt/judge
12:8	r4jd	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
12:9	qgjt	keyterm	בָּנִ֗ים	1	rc://*/tw/dict/bible/kt/son
12:9	naqs	keyterm	לְ⁠בָנָ֖י⁠ו	1	rc://*/tw/dict/bible/kt/son
12:9	efvs	keyterm	וַ⁠יִּשְׁפֹּ֥ט	1	rc://*/tw/dict/bible/kt/judge
12:9	t8uy	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
12:10	atkr		וַ⁠יָּ֣מָת	1	rc://*/tw/dict/bible/other/death
12:11	r9ps	keyterm	וַ⁠יִּשְׁפֹּ֤ט	1	rc://*/tw/dict/bible/kt/judge
12:11	b2sy	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
12:11	mqq6	keyterm	וַ⁠יִּשְׁפֹּ֥ט	1	rc://*/tw/dict/bible/kt/judge
12:11	tghd	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
12:12	b66q		וַ⁠יָּ֖מָת	1	rc://*/tw/dict/bible/other/death
12:13	ermx	keyterm	וַ⁠יִּשְׁפֹּ֥ט	1	rc://*/tw/dict/bible/kt/judge
12:13	az7u	keyterm	יִשְׂרָאֵ֑ל	1	rc://*/tw/dict/bible/kt/israel
12:13	szsr	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
12:14	yesg	keyterm	בָּנִ֗ים	1	rc://*/tw/dict/bible/kt/son
12:14	bwud	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
12:14	se4a	keyterm	בָנִ֔ים	1	rc://*/tw/dict/bible/kt/son
12:14	sjvs	keyterm	וַ⁠יִּשְׁפֹּ֥ט	1	rc://*/tw/dict/bible/kt/judge
12:14	m4ww	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
12:15	d3fv		וַ⁠יָּ֛מָת	1	rc://*/tw/dict/bible/other/death
12:15	xm7w	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
12:15	xva9	name	אֶפְרַ֔יִם	1	rc://*/tw/dict/bible/names/ephraim
13:1	ry4g	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
13:1	jhvn	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
13:1	mchy	keyterm	יְהוָ֑ה	1	rc://*/tw/dict/bible/kt/yahweh
13:1	je8q	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
13:1	arff		בְּ⁠יַד	1	rc://*/tw/dict/bible/other/hand
13:1	pfrh	name	פְּלִשְׁתִּ֖ים	1	rc://*/tw/dict/bible/names/philistines
13:2	p262		מִ⁠מִּשְׁפַּ֥חַת	1	rc://*/tw/dict/bible/other/family
13:3	ums5		מַלְאַךְ	1	rc://*/tw/dict/bible/other/messenger
13:3	qz2y	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
13:3	assa	keyterm	בֵּֽן	1	rc://*/tw/dict/bible/kt/son
13:4	sma8		הִשָּׁ֣מְרִי	1	rc://*/tw/dict/bible/other/watch
13:4	pg6s		יַ֣יִן	1	rc://*/tw/dict/bible/other/wine
13:4	hqny		תֹּאכְלִ֖י	1	rc://*/tw/dict/bible/other/devour
13:5	h62k	keyterm	בֵּ֗ן	1	rc://*/tw/dict/bible/kt/son
13:5	evqt		רֹאשׁ֔⁠וֹ	1	rc://*/tw/dict/bible/other/head
13:5	c5zt	keyterm	אֱלֹהִ֛ים	1	rc://*/tw/dict/bible/kt/god
13:5	rema		הַ⁠נַּ֖עַר	1	rc://*/tw/dict/bible/other/servant
13:5	wwmk	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
13:5	ygwb		מִ⁠יַּ֥ד	1	rc://*/tw/dict/bible/other/hand
13:5	ndxe	name	פְּלִשְׁתִּֽים	1	rc://*/tw/dict/bible/names/philistines
13:6	drc6	keyterm	הָ⁠אֱלֹהִים֙	1	rc://*/tw/dict/bible/kt/god
13:6	xr8u		מַלְאַ֥ךְ	1	rc://*/tw/dict/bible/other/messenger
13:6	cdxc	keyterm	הָ⁠אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
13:6	patg	keyterm	נוֹרָ֣א	1	rc://*/tw/dict/bible/kt/fear
13:6	bkpu	keyterm	שְׁמ֖⁠וֹ	1	rc://*/tw/dict/bible/kt/name
13:7	xz2j	keyterm	בֵּ֑ן	1	rc://*/tw/dict/bible/kt/son
13:7	bm55		יַ֣יִן	1	rc://*/tw/dict/bible/other/wine
13:7	vbec		תֹּֽאכְלִי֙	1	rc://*/tw/dict/bible/other/devour
13:7	cj6n	keyterm	אֱלֹהִים֙	1	rc://*/tw/dict/bible/kt/god
13:7	s7dh		הַ⁠נַּ֔עַר	1	rc://*/tw/dict/bible/other/servant
13:8	n45z	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
13:8	uqzy	keyterm	אֲדוֹנָ֔⁠י	1	rc://*/tw/dict/bible/kt/lord
13:8	kpc7	keyterm	הָ⁠אֱלֹהִ֞ים	1	rc://*/tw/dict/bible/kt/god
13:8	xk3t		לַ⁠נַּ֥עַר	1	rc://*/tw/dict/bible/other/servant
13:9	ksgx	keyterm	הָ⁠אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
13:9	rm9x		בְּ⁠ק֣וֹל	1	rc://*/tw/dict/bible/other/voice
13:9	qqv3		מַלְאַךְ֩	1	rc://*/tw/dict/bible/other/messenger
13:9	wax2	keyterm	הָ⁠אֱלֹהִ֨ים	1	rc://*/tw/dict/bible/kt/god
13:12	bbn4	keyterm	מִשְׁפַּט	1	rc://*/tw/dict/bible/kt/judge
13:12	wabg		הַ⁠נַּ֖עַר	1	rc://*/tw/dict/bible/other/servant
13:13	chv8		מַלְאַ֥ךְ	1	rc://*/tw/dict/bible/other/messenger
13:13	syfp	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
13:13	eg66		תִּשָּׁמֵֽר	1	rc://*/tw/dict/bible/other/watch
13:14	kmmt		יֵצֵא֩	1	rc://*/tw/dict/bible/other/know
13:14	emhd		הַ⁠יַּ֜יִן	1	rc://*/tw/dict/bible/other/wine
13:14	hv82		תֹאכַ֗ל	1	rc://*/tw/dict/bible/other/devour
13:14	c6sr		וְ⁠יַ֤יִן	1	rc://*/tw/dict/bible/other/wine
13:14	q2gw		תֹּאכַ֑ל	1	rc://*/tw/dict/bible/other/devour
13:14	zk2u	keyterm	צִוִּיתִ֖י⁠הָ	1	rc://*/tw/dict/bible/kt/command
13:14	gywp		תִּשְׁמֹֽר	1	rc://*/tw/dict/bible/other/watch
13:15	ndtt		מַלְאַ֣ךְ	1	rc://*/tw/dict/bible/other/messenger
13:15	haey	keyterm	יְהוָ֑ה	1	rc://*/tw/dict/bible/kt/yahweh
13:16	fs6k		מַלְאַ֨ךְ	1	rc://*/tw/dict/bible/other/messenger
13:16	hvpv	keyterm	יְהוָ֜ה	1	rc://*/tw/dict/bible/kt/yahweh
13:16	cfuj		אֹכַ֣ל	1	rc://*/tw/dict/bible/other/devour
13:16	scc5		עֹלָ֔ה	1	rc://*/tw/dict/bible/other/burntoffering
13:16	vrkt	keyterm	לַ⁠יהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
13:16	byhm		יָדַ֣ע	1	rc://*/tw/dict/bible/other/know
13:16	kxc8		מַלְאַ֥ךְ	1	rc://*/tw/dict/bible/other/messenger
13:16	bj2j	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
13:17	zbu4		מַלְאַ֥ךְ	1	rc://*/tw/dict/bible/other/messenger
13:17	btvz	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
13:17	jbff	keyterm	שְׁמֶ֑⁠ךָ	1	rc://*/tw/dict/bible/kt/name
13:18	nw9u		מַלְאַ֣ךְ	1	rc://*/tw/dict/bible/other/messenger
13:18	dtfv	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
13:19	h5tp		הַ⁠מִּנְחָ֔ה	1	rc://*/tw/dict/bible/other/grainoffering
13:19	zktx	keyterm	לַֽ⁠יהוָ֑ה	1	rc://*/tw/dict/bible/kt/yahweh
13:20	jmn9	keyterm	הַ⁠מִּזְבֵּ֨חַ֙	1	rc://*/tw/dict/bible/kt/altar
13:20	r8wh	keyterm	הַ⁠שָּׁמַ֔יְמָ⁠ה	1	rc://*/tw/dict/bible/kt/heaven
13:20	ddab		מַלְאַךְ	1	rc://*/tw/dict/bible/other/messenger
13:20	a4xc	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
13:20	efvr	keyterm	הַ⁠מִּזְבֵּ֑חַ	1	rc://*/tw/dict/bible/kt/altar
13:20	pm7p		וַ⁠יִּפְּל֥וּ	1	rc://*/tw/dict/bible/other/bow
13:20	faj5		פְּנֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/other/face
13:20	qxrq		אָֽרְצָ⁠ה	1	rc://*/tw/dict/bible/other/earth
13:21	py4w		מַלְאַ֣ךְ	1	rc://*/tw/dict/bible/other/messenger
13:21	fp5c	keyterm	יְהוָ֔ה	1	rc://*/tw/dict/bible/kt/yahweh
13:21	aasa		יָדַ֣ע	1	rc://*/tw/dict/bible/other/know
13:21	kdfc		מַלְאַ֥ךְ	1	rc://*/tw/dict/bible/other/messenger
13:21	vpy7	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
13:22	whjk	keyterm	אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
13:23	xp4d		חָפֵ֨ץ	1	rc://*/tw/dict/bible/other/delight
13:23	zewy	keyterm	יְהוָ֤ה	1	rc://*/tw/dict/bible/kt/yahweh
